gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G436593	0.06095845297428639	72008	0.7568499802383001	89.35	1.0	89.35	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G310368	0.056500708331086114	72008	0.7015110214465158	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G115491	0.052926831750295285	72008	0.6571445032492506	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G041809	0.051142474532613925	72008	0.6349932858865167	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G022627	0.04979627188368845	72008	0.6182813701360454	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G011110	0.04935724925806397	72008	0.6128312923651814	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G097116	0.04728425797848128	72008	0.5870969382963495	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G368886	0.046466128035231674	72008	0.576940578334171	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G120839	0.046358633835562234	72008	0.5756061328775572	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
GRMZM2G004138	0.04413887896826343	72008	0.5480498386163579	8.578571428571427	14.0	120.1	-8.432178139014848e-06	0.080553460717842	ZmSAM	ZmWallace	100 Kernel weight	10000	1	918	695	1.0	100	density	strongest
