gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G045596	13	341	7.77839356762841	5.22160643237159	6.782744833059902	0.13	1.0	0.13	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G079956	15	524	6.976182491018436	8.023817508981564	6.082001702509335	0.105	3.0	0.315	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G151955	11	265	6.942153359007415	4.057846640992585	6.052276757054718	0.105	3.0	0.315	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G427729	15	553	6.532116254834342	8.467883745165658	5.6941033381157204	0.13791666666666666	4.0	0.5516666666666666	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G050268	18	857	4.8770770893183215	13.122922910681678	4.248402375061883	0.48233333333333334	5.0	2.4116666666666666	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G084885	7	182	4.213101552223961	2.7868984477760392	3.668410013900921	0.3928333333333333	10.0	3.9283333333333332	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G042756	6	119	4.1777971687618205	1.8222028312381795	3.6375711176169623	0.3928333333333333	10.0	3.9283333333333332	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G366373	11	453	4.063379138227771	6.936620861772229	3.5376252913305946	0.3928333333333333	10.0	3.9283333333333332	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G153523	7	193	4.044662635050684	2.955337364949316	3.5212761515447224	0.3928333333333333	10.0	3.9283333333333332	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM5G876898	6	128	4.0399835092564125	1.960016490743588	3.5171888665982545	0.3928333333333333	10.0	3.9283333333333332	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G054807	6	136	3.9174824785849376	2.0825175214150624	3.4101824212482916	0.4528787878787879	11.0	4.9816666666666665	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G159047	8	281	3.697151297664467	4.302848702335533	3.217719906110048	0.47961538461538467	13.0	6.235	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G055052	4	26	3.6018716503177086	0.3981283496822913	3.134491737980449	0.47961538461538467	13.0	6.235	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G127031	9	364	3.4262031044479215	5.5737968955520785	2.9810426890191	0.4358333333333333	18.0	7.845	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G157927	8	306	3.3143355768161102	4.68566442318389	2.8833247643914146	0.4358333333333333	18.0	7.845	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G041809	5	113	3.2696729417654264	1.7303270582345738	2.84431129821452	0.4358333333333333	18.0	7.845	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G364643	6	184	3.1824762945560923	2.8175237054439077	2.7681437491485155	0.4358333333333333	18.0	7.845	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G176576	8	315	3.1765219173107013	4.823478082689299	2.7629425133727064	0.4358333333333333	18.0	7.845	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G123973	5	132	2.978732993920675	2.021267006079325	2.5901709905083585	0.5143859649122807	19.0	9.773333333333333	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G007055	4	82	2.744364435617389	1.2556355643826111	2.38544662053071	0.5954761904761905	21.0	12.505	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G006714	4	89	2.637176033779849	1.3628239662201511	2.291815980849493	0.5954761904761905	21.0	12.505	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G380668	6	229	2.4934079970290495	3.5065920029709505	2.1662324940549755	0.7231818181818181	22.0	15.91	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G410728	3	47	2.2803064448050887	0.7196935551949112	1.9800851655218819	0.799	25.0	19.975	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G368886	9	443	2.216505426567114	6.783494573432886	1.9243540411882185	0.799	25.0	19.975	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G070468	3	52	2.2037433006354172	0.7962566993645827	1.9132061371781552	0.799	25.0	19.975	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
GRMZM2G425778	8	391	2.0127621259316966	5.987237874068303	1.7463812825480614	0.7799999999999999	33.0	25.74	0.013503984444585039	1.1448004862775956	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.09333333333333334	600	locality	strongest
