gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G141638	12	216	7.476636509871826	4.523363490128174	6.087861351898896	0.3333333333333333	1.0	0.3333333333333333	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G105335	24	850	6.199727006440053	17.800272993559947	5.047525314016312	0.49333333333333335	2.0	0.9866666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G050268	24	857	6.053136522963676	17.946863477036324	4.9280937001382386	0.40888888888888886	3.0	1.2266666666666666	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G346861	9	179	5.25147192253267	3.7485280774673297	4.274953777628703	0.5016666666666667	4.0	2.006666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G063328	13	386	4.916581911159836	8.083418088840164	4.002108954544744	0.508	5.0	2.54	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G100043	7	101	4.884908738412289	2.115091261587711	3.9763038814719875	0.48190476190476195	7.0	3.3733333333333335	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G048482	8	160	4.649360377682834	3.3506396223171664	3.784395647041565	0.48190476190476195	7.0	3.3733333333333335	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G174855	10	261	4.534269116095122	5.465730883904878	3.6906273833131826	0.5383333333333333	8.0	4.306666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G112686	11	340	3.8798908025760213	7.120109197423979	3.1574859663739803	0.6181818181818182	11.0	6.8	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G132936	16	582	3.812048373821307	12.187951626178693	3.1022127278701355	0.6181818181818182	11.0	6.8	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G051894	16	587	3.7073408856238963	12.292659114376104	3.016904432242941	0.6181818181818182	11.0	6.8	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G176576	10	315	3.403428243563079	6.596571756436921	2.7692977905394773	0.7166666666666667	12.0	8.6	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM5G802971	13	463	3.304086592919699	9.695913407080301	2.68836120188594	0.67375	16.0	10.78	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G140101	5	82	3.2827971935624523	1.7172028064375477	2.671016096914371	0.67375	16.0	10.78	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G105844	7	185	3.1258229366957764	3.8741770633042236	2.543124514935111	0.67375	16.0	10.78	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G159047	9	281	3.115439163305476	5.884560836694524	2.534664546833924	0.67375	16.0	10.78	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G171518	5	96	2.9896162266097	2.0103837733903	2.432152869158225	0.669	20.0	13.38	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G130625	14	528	2.942889246353351	11.057110753646649	2.3940830127028843	0.669	20.0	13.38	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G095657	8	244	2.8902745759663215	5.1097254240336785	2.351216280504689	0.669	20.0	13.38	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G055320	9	295	2.822258196352725	6.177741803647275	2.295801319077779	0.669	20.0	13.38	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G149051	6	160	2.6493603776828336	3.3506396223171664	2.154936339100608	0.7075	24.0	16.98	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G317652	18	735	2.6079992349805163	15.392000765019484	2.121238189618925	0.7075	24.0	16.98	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G019777	8	258	2.5970936090135694	5.4029063909864306	2.112353052748543	0.7075	24.0	16.98	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G401062	5	116	2.570786273820054	2.429213726179946	2.090919686649445	0.7075	24.0	16.98	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G151955	8	265	2.4505031255371934	5.549496874462807	1.99292143887047	0.7745238095238095	28.0	21.686666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G007055	4	82	2.2827971935624523	1.7172028064375477	1.8562864429438923	0.7745238095238095	28.0	21.686666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G082264	3	36	2.2461060849786376	0.7538939150213624	1.8263931087436078	0.7745238095238095	28.0	21.686666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G084885	6	182	2.1886474296142233	3.8113525703857767	1.7795798383409496	0.7745238095238095	28.0	21.686666666666667	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G056270	7	235	2.078748054721662	4.921251945278338	1.6900415586631612	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G096358	4	95	2.0105577242491828	1.9894422757508174	1.6344848743131857	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G108032	3	48	1.99480811330485	1.00519188669515	1.6216531992383398	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G168651	4	96	1.9896162266097002	2.0103837733903	1.6174232151877463	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G115998	14	574	1.9795803549371662	12.020419645062834	1.6092466929326907	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G100121	17	719	1.9430631972122328	15.056936802787767	1.5794950816554703	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
AC198361.3_FG004	7	244	1.8902745759663215	5.1097254240336785	1.5364866265342103	0.7796190476190475	35.0	27.286666666666665	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G058081	12	486	1.8224321472116074	10.177567852788393	1.4812133880303653	0.8286363636363636	44.0	36.46	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G149446	10	391	1.8118744229624255	8.188125577037574	1.4726116970061136	0.8286363636363636	44.0	36.46	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G115491	3	60	1.7435101416310625	1.2564898583689375	1.4169132897330718	0.8286363636363636	44.0	36.46	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G368886	11	443	1.7229165457093458	9.277083454290654	1.4001350764537637	0.8286363636363636	44.0	36.46	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
GRMZM2G006790	2	14	1.706819033047248	0.2931809669527521	1.3870199555327871	0.8286363636363636	44.0	36.46	0.004389339009076628	1.227401009803228	ZmRoot	ZmWallace	100 Kernel weight	500000	1	918	237	0.4	150	locality	strongest
