gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM5G876621	0.18572352558243632	139120	1.7996060010838901	32.29	1.0	32.29	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G162426	0.1470280652851049	139120	1.4231225247620491	14.8275	4.0	59.31	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G084181	0.1468488320291212	139120	1.421378693347027	14.8275	4.0	59.31	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G171139	0.1343078754318302	139120	1.2993627540127932	14.8275	4.0	59.31	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G089466	0.128713963832922	139120	1.2449373700320459	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G381402	0.12726263443234698	139120	1.2308168108290258	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G852801	0.12585661757827526	139120	1.2171371153577584	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G306806	0.12512226118670755	139120	1.2099922708454514	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G088088	0.11720520254454056	139120	1.1329640681326785	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G414791	0.1159123728454246	139120	1.1203856153716742	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G159047	0.1158994872781657	139120	1.120260246578572	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G333045	0.11562031917176802	139120	1.1175441093788285	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G052750	0.11354466136129647	139120	1.0973492115242396	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G178892	0.10847610159920522	139120	1.0480351838704913	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G149051	0.10723526999345527	139120	1.0359626411775447	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G807019	0.1065723397632921	139120	1.0295127301106415	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G022627	0.10609565054148655	139120	1.0248748316602416	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G832989	0.10565211323745534	139120	1.0205594813628942	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G005980	0.1055816116637455	139120	1.0198735435977793	4.1889473684210525	19.0	79.59	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G877500	0.10197032350128732	139120	0.9847378891578208	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G470914	0.10193566557535093	139120	0.9844006884542144	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G113202	0.09695984936439248	139120	0.9359889995830678	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G886952	0.0965928030235647	139120	0.9324178601960638	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G021710	0.09498744072018991	139120	0.9167986538063091	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G072584	0.09396198306679354	139120	0.9068215696934699	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G045596	0.09338975385280357	139120	0.9012541247766637	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G870342	0.0923019226906555	139120	0.8906701840655363	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G368886	0.09119466029881312	139120	0.8798971892160604	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G070468	0.09020941450434096	139120	0.8703113422230493	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G055320	0.08771520640446577	139120	0.8460442026439947	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G385925	0.08723332437095047	139120	0.8413557812694752	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G126774	0.08625662842751312	139120	0.8318531191672728	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G080270	0.08592074641319587	139120	0.8285851898698181	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G393337	0.08529062739080905	139120	0.8224545120533024	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G176576	0.08496972579470141	139120	0.8193323331844763	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G052644	0.0839780424554441	139120	0.8096838527657076	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G851655	0.08335954311525072	139120	0.8036662274445578	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G149040	0.08335855419085267	139120	0.803656605806972	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G155217	0.08182626290457143	139120	0.788748336315819	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G087924	0.08148429765183994	139120	0.7854212207797749	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G318843	0.08117077558829787	139120	0.7823708403093285	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G128485	0.07977278710892044	139120	0.7687692560787825	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G857379	0.07938199740468403	139120	0.7649671080947242	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G074761	0.07885142067211823	139120	0.7598049166852675	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G079956	0.07844142510027287	139120	0.755815907199947	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G148962	0.07835142797923514	139120	0.7549402895247237	2.305217391304348	46.0	106.04	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G004957	0.0771182116027833	139120	0.7429418384171236	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G017654	0.07644077496929183	139120	0.7363507888003235	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G346466	0.07557586041685897	139120	0.7279356921735046	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G456512	0.07519280045875791	139120	0.7242087499545092	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G011110	0.07478295344775088	139120	0.7202211858764903	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G165633	0.07401606666221691	139120	0.7127598402626996	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G163200	0.07282782670689442	139120	0.701198982589812	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G857701	0.07277318830619543	139120	0.7006673839248069	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G046459	0.07250018670988857	139120	0.6980112431468121	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G049322	0.07247879139569012	139120	0.6978030796515458	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G845736	0.07169090321809284	139120	0.690137403167135	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G098187	0.07123510768293359	139120	0.6857027876786468	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G153523	0.07114126056388376	139120	0.6847897118462059	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G126742	0.07090064884739972	139120	0.6824487050518785	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
AC199782.5_FG002	0.06857929621582334	139120	0.6598633448626111	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G116426	0.06836067053139132	139120	0.6577362488917722	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G112594	0.06785048762718818	139120	0.6527724771247875	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G138800	0.06720623138182016	139120	0.646504252660355	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G041175	0.06658487555703947	139120	0.6404588354680341	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G471600	0.06624036587333391	139120	0.6371069641541541	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G166658	0.06558874056476678	139120	0.6307670431519593	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G069886	0.06497547648379672	139120	0.6248003537436193	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G366373	0.06293845543482357	139120	0.6049813682614629	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G179679	0.061649630711653816	139120	0.5924418814994473	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G007055	0.06155013519351658	139120	0.5914738501526453	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G018971	0.05991333740132156	139120	0.5755487954277119	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G304745	0.0594260856107853	139120	0.5708081295579797	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G018414	0.059411766131358144	139120	0.5706688096648338	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G311220	0.0589828682654385	139120	0.5664958922655392	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G029527	0.057600413986908176	139120	0.5530454464344816	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G180422	0.057468545643967535	139120	0.5517624470390585	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G148937	0.05691811624182654	139120	0.5464071011355474	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G120839	0.056846442903202926	139120	0.5457097628049713	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G145107	0.05622245093051542	139120	0.5396386974844093	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G010693	0.0552674299353412	139120	0.5303469195481656	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
AC211357.4_FG004	0.05522955100082159	139120	0.5299783803748949	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G381404	0.05484900654777406	139120	0.526275912501985	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G331779	0.05427406691664218	139120	0.5206820968621009	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM5G889644	0.054142467948712567	139120	0.5194017183229697	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G039455	0.05408833434441228	139120	0.5188750310222837	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G178887	0.05356678842602761	139120	0.5138007039847923	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G085941	0.05327541286524917	139120	0.5109657956210155	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
AC226368.2_FG006	0.05260351272353003	139120	0.5044286127279358	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G084885	0.05252184174081003	139120	0.5036340033537926	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G160971	0.05221406428100969	139120	0.5006395144109352	1.5316483516483517	91.0	139.38	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G079082	0.05145358356279578	139120	0.49324049596616304	1.1051219512195123	164.0	181.24	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G057459	0.051358678838966214	139120	0.49231713027747054	1.1051219512195123	164.0	181.24	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G128560	0.05082824919897745	139120	0.4871563699900193	1.1051219512195123	164.0	181.24	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G004305	0.05049602895664672	139120	0.48392406752414624	1.1051219512195123	164.0	181.24	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
GRMZM2G145236	0.04924729776231172	139120	0.47177466660159967	1.1051219512195123	164.0	181.24	0.0007576852589384901	0.10278129780190452	ZmPAN	ZmWallace	100 Kernel weight	10000	5	918	695	0.82	100	density	strongest
