gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G346466	0.33505097502105247	140182	3.9648029755245213	0.026	1.0	0.026	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G019356	0.3109056447180484	140182	3.67898568886574	0.026	3.0	0.078	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G364643	0.3044827407616475	140182	3.602955377486647	0.026	3.0	0.078	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM5G852801	0.2947211321857045	140182	3.4874035734074136	0.03883333333333334	6.0	0.233	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G157927	0.28257841956060886	140182	3.3436657519889854	0.03883333333333334	6.0	0.233	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G478417	0.2761051566916604	140182	3.2670393233664003	0.03883333333333334	6.0	0.233	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G368886	0.2743996301353697	140182	3.246850368958812	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G046459	0.26909655928682175	140182	3.1840759400373457	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G006714	0.2663768150710949	140182	3.151881312654334	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G100090	0.25727139021866163	140182	3.044097000220467	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G126646	0.2549680370138958	140182	3.0168313486455505	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G338037	0.25418529979210824	140182	3.0075657960069804	0.049833333333333334	12.0	0.598	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
GRMZM2G070468	0.24655363546237208	140182	2.9172269369380524	0.05673076923076924	26.0	1.475	0.00011155078440494531	0.08447820138965087	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.002	1000	density	strongest
