gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM5G876621	0.16316233925366153	146067	1.6759708951352075	45.14	1.0	45.14	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM2G005980	0.14007901268149586	146067	1.440527517183973	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM2G084181	0.13836673732019134	146067	1.4230627945934984	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM5G852801	0.13830202078701134	146067	1.4224027043273249	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM5G832989	0.13238932129202619	146067	1.3620948480243045	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM5G842019	0.12876050202003508	146067	1.325081921629096	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM2G420432	0.12624585756458384	146067	1.2994332620614713	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM2G385925	0.1257750808594412	146067	1.2946314733169846	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM2G139760	0.1251851726073289	146067	1.288614576613452	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
GRMZM5G886952	0.12182795577423854	146067	1.2543719179902941	6.104	10.0	61.04	-0.001153106075464507	0.09804194440731623	ZmPAN	ZmWallace	100 Kernel weight	20000	1	918	646	0.89	100	density	strongest
