gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G097116	0.07782849287754601	122757	1.067978980588378	42.605	2.0	85.21	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G105335	0.0742484143624703	122757	1.0195143168989198	42.605	2.0	85.21	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G083783	0.06840965927700804	122757	0.940473228724333	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM5G872118	0.06839718501027109	122757	0.9403043606004544	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G427087	0.06652479588529209	122757	0.9149572323584955	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G178887	0.06494922755859943	122757	0.8936282618481078	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G100263	0.06388295061230237	122757	0.8791937310453618	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G112954	0.06269882246710812	122757	0.8631638110085808	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G073199	0.06224304524713162	122757	0.8569938095434005	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G046459	0.059187114945227146	122757	0.8156247072411588	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G100090	0.05913502947561187	122757	0.8149196096413766	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G148962	0.05890920793694839	122757	0.8118625915120046	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G063875	0.058804784468234034	122757	0.8104489777403465	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G030744	0.05838199974451628	122757	0.804725606210438	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G347717	0.05792741542743323	122757	0.7985717534518579	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G031837	0.05789372289406234	122757	0.7981156468911247	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G112594	0.05769834686823264	122757	0.7954707793707768	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM5G874840	0.057485652672634883	122757	0.7925914702676559	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G098420	0.05695199471994802	122757	0.7853671725062346	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G004957	0.0559976244175976	122757	0.772447557602861	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G087924	0.05561450979851111	122757	0.7672612129206554	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G151909	0.05554401500696185	122757	0.7663069024635225	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G393337	0.05506260199863501	122757	0.7597898611623216	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G164175	0.054889573723153035	122757	0.757447522259784	4.94125	24.0	118.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G019356	0.05389713194089556	122757	0.7440125216010183	2.0596103896103894	77.0	158.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G436593	0.05271412365596651	122757	0.7279977614695029	2.0596103896103894	77.0	158.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
GRMZM2G138131	0.05265455425274793	122757	0.7271913514756961	2.0596103896103894	77.0	158.59	-0.001062977977508425	0.07386987224373183	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.99	100	density	strongest
