gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G050268	22	857	5.934535948680836	16.065464051319164	4.68353609383943	1.985	1.0	1.985	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G427729	16	553	5.633370337946911	10.36662966205309	4.444890726335427	1.245	2.0	2.49	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G151955	10	265	5.0322660751463495	4.9677339248536505	3.968572240454253	1.3566666666666667	3.0	4.07	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G159047	10	281	4.732327423079714	5.267672576920286	3.7308991220770813	0.8450000000000001	6.0	5.07	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G026346	28	1247	4.623531304556597	23.376468695443403	3.6446884500661363	0.8450000000000001	6.0	5.07	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G056270	9	235	4.594651047771291	4.405348952228709	3.6218035679664053	0.8450000000000001	6.0	5.07	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G079956	14	524	4.177009144817687	9.822990855182313	3.2908617145039627	0.9021428571428572	7.0	6.315	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G042756	6	119	3.7692062752543984	2.2307937247456016	2.9677163678657688	0.8995454545454545	11.0	9.895	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G084885	7	182	3.588197832742021	3.411802167257979	2.8242842337006993	0.8995454545454545	11.0	9.895	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G055052	4	26	3.5125996903917174	0.4874003096082827	2.764379829542991	0.8995454545454545	11.0	9.895	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G366373	12	453	3.507986913363382	8.492013086636618	2.7607246384125745	0.8995454545454545	11.0	9.895	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G017578	10	348	3.476334317550678	6.523665682449322	2.7356429388726755	0.8825000000000001	14.0	12.355	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G054807	6	136	3.4505214574335983	2.5494785425664017	2.7151886795900237	0.8825000000000001	14.0	12.355	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G006429	17	735	3.221568170688931	13.778431829311069	2.533764774240144	0.8825000000000001	14.0	12.355	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G056686	6	153	3.131836639612798	2.868163360387202	2.462660991314279	0.9058823529411765	17.0	15.4	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G176576	9	315	3.094957787438114	5.905042212561886	2.4334379760805485	0.9058823529411765	17.0	15.4	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G148211	9	323	2.9449884614047956	6.055011538595204	2.3146014168919624	0.9058823529411765	17.0	15.4	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
AC194022.3_FG013	4	69	2.706514562962634	1.2934854370373656	2.125633323904342	0.8895454545454545	22.0	19.57	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G003738	3	17	2.6813151821792	0.3186848178208002	2.1056651891851064	0.8895454545454545	22.0	19.57	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G378121	3	20	2.6250766849167055	0.37492331508329435	2.0611014794893863	0.8895454545454545	22.0	19.57	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM5G876898	5	128	2.600490783466916	2.399509216533084	2.041619469333566	0.8895454545454545	22.0	19.57	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G364643	6	184	2.5507055012336917	3.4492944987663083	2.0021693244585093	0.8895454545454545	22.0	19.57	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G007055	4	82	2.462814408158493	1.537185591841507	1.9325239152228904	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G346982	5	139	2.394282960171104	2.605717039828896	1.8782192004492604	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G153523	6	193	2.381990009446209	3.618009990553791	1.86847819537135	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G471600	3	34	2.3626303643583997	0.6373696356416004	1.8531375009093614	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G006714	4	89	2.3315912478793397	1.66840875212066	1.8285419259328775	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G348238	3	36	2.32513803285007	0.6748619671499299	1.8234283611122148	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G139374	8	303	2.31991177648809	5.68008822351191	1.819287045418383	0.8668965517241379	29.0	25.14	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G349344	4	96	2.2003680876001868	1.799631912399813	1.724559936642865	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G465987	3	45	2.1564225410625877	0.8435774589374123	1.6897372320250559	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G410728	3	47	2.118930209554258	0.8810697904457417	1.6600280922279094	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G100043	4	101	2.1066372588293634	1.8933627411706366	1.650287087149999	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G138676	4	104	2.0503987615668695	1.9496012384331307	1.6057233774542796	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G019183	5	164	1.9256288163169861	3.074371183683014	1.5068549529849298	0.9098571428571428	35.0	31.845	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G041809	4	113	1.8816832697793866	2.1183167302206134	1.4720322483671202	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G115491	3	60	1.8752300547501168	1.1247699452498832	1.4669186835464574	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G029527	2	8	1.8500306739666823	0.14996932603331775	1.4469505488272214	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G164098	2	12	1.7750460109500235	0.22495398904997663	1.3875322692329286	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G140674	3	67	1.744006894470964	1.255993105529036	1.362936694256445	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM5G836910	7	281	1.732327423079714	5.267672576920286	1.3536818137419504	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G380668	6	229	1.7071280422962793	4.292871957703721	1.333713679022714	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G368886	10	443	1.6954485709050289	8.304551429094971	1.3244587985082188	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G456512	16	764	1.677929363818155	14.322070636181845	1.3105764777364775	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G425778	9	391	1.670249190121595	7.329750809878405	1.3044906637889833	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G101613	2	18	1.662569016425035	0.3374309835749649	1.298404849841489	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G082257	3	73	1.6315298999459755	1.3684701000540245	1.2738092748650056	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G126646	6	234	1.613397213525456	4.386602786474544	1.259440829529848	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G112594	3	74	1.6127837341918108	1.3872162658081892	1.2589547049664322	0.8588775510204082	49.0	42.085	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G121070	2	23	1.5688381876542115	0.43116181234578854	1.224132000348623	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
AC199893.4_FG002	2	23	1.5688381876542115	0.43116181234578854	1.224132000348623	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G178887	3	77	1.5565452369293167	1.4434547630706833	1.2143909952707128	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM5G832989	5	184	1.5507055012336917	3.4492944987663083	1.2097635550134653	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G041959	2	25	1.5313458561458821	0.46865414385411797	1.1944228605514766	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G123973	4	132	1.525506120450257	2.474493879549743	1.189795420294229	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G085550	2	26	1.5125996903917174	0.4874003096082827	1.1795682906529035	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G411956	2	28	1.4751073588833878	0.5248926411166122	1.1498591508557567	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G055320	7	295	1.4698811025214082	5.530118897478592	1.1457178351619253	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G467717	2	30	1.4376150273750583	0.5623849726249416	1.1201500110586102	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G113432	8	352	1.4013496545340187	6.598650345465981	1.0914131203882949	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G414047	6	246	1.3884432244754787	4.611556775524521	1.081185990746969	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
GRMZM2G124011	2	33	1.3813765301125642	0.6186234698874358	1.0755863013628908	0.8611111111111112	63.0	54.25	0.024008445682575177	1.2619797060543154	ZmRoot	ZmWallace	100 Kernel weight	20000	1	918	646	0.295	200	locality	strongest
