gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G041809	0.06145518764162496	108334	0.8162914144475247	111.72	1.0	111.72	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G115491	0.05228006085617263	108334	0.6954674468729228	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G127035	0.05180417796917278	108334	0.68920071510423	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G055320	0.047244944908125426	108334	0.6291618033361154	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G436593	0.045151259028603154	108334	0.6015908017865896	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G310368	0.04325226539375401	108334	0.5765836328692964	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G011110	0.043147899207699125	108334	0.5752092718414167	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G138800	0.04082708864584204	108334	0.5446473464719255	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G097116	0.039417902966302515	108334	0.5260902835743055	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
GRMZM2G318843	0.03758977671774725	108334	0.5020163419555433	14.718	10.0	147.18	-0.0005323250330259954	0.07593796967300558	ZmSAM	ZmWallace	100 Kernel weight	10000	5	918	695	1.0	100	density	strongest
