gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G008234	12	364	6.4162528530698975	5.5837471469301025	5.648321492536418	0.845	1.0	0.845	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G118490	9	314	4.183251087538318	4.816748912461682	3.680400590587101	2.5425	2.0	5.085	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G148937	6	134	3.9444447316246327	2.0555552683753673	3.469943068083076	2.1233333333333335	3.0	6.37	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G144273	14	681	3.5534840465401096	10.44651595345989	3.12539354022585	1.9725	4.0	7.89	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G004957	5	115	3.2359040607226324	1.7640959392773676	2.8455136486028345	1.6491666666666667	6.0	9.895	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM5G899080	4	51	3.217661800842211	0.7823381991577891	2.829436937392117	1.6491666666666667	6.0	9.895	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G081445	9	393	2.9713938770782136	6.028606122921786	2.6124036138472695	1.7642857142857142	7.0	12.35	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G105335	7	271	2.8428695691811594	4.157130430818841	2.499136496989898	1.544	10.0	15.44	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G177110	4	80	2.772802824850527	1.227197175149473	2.437387414285091	1.544	10.0	15.44	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G021560	5	157	2.591625543769159	2.408374456230841	2.277717787551279	1.544	10.0	15.44	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G017802	6	227	2.51782801551337	3.48217198448663	2.2126808043260593	1.465	13.0	19.045	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G138131	8	362	2.446932782448634	5.553067217551366	2.150201583238901	1.465	13.0	19.045	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G407361	4	112	2.2819239547907375	1.7180760452092625	2.0047810439600955	1.465	13.0	19.045	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G386995	4	118	2.1898841666545272	1.8101158333454728	1.9236673495241592	1.549	15.0	23.235	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G100090	6	255	2.0883090042110544	3.9116909957889456	1.8341502302916888	1.549	15.0	23.235	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G030203	6	262	1.9809292513854757	4.019070748614524	1.7395175867830965	1.6083333333333334	18.0	28.95	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G016844	2	15	1.7699005296594739	0.23009947034052622	1.5535402002863228	1.6083333333333334	18.0	28.95	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
GRMZM2G003682	2	15	1.7699005296594739	0.23009947034052622	1.5535402002863228	1.6083333333333334	18.0	28.95	0.007096950192748525	1.1347009746782444	ZmSAM	ZmWallace	100 Kernel weight	20000	1	918	646	0.285	200	locality	strongest
