gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G128072	24	863	6.579977664552082	17.420022335447918	5.9955247483897205	0.5	1.0	0.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G144273	20	681	6.253725132746197	13.746274867253803	5.698047731415557	0.35	2.0	0.7	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G440529	12	348	4.975471874002461	7.024528125997539	4.532536572793091	0.6133333333333334	3.0	1.84	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G414528	6	139	3.1942258347308683	2.8057741652691317	2.9083966609078193	2.305	4.0	9.22	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G306732	21	897	2.893673192471862	18.106326807528138	2.6343527999513374	2.262	5.0	11.31	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G105335	8	271	2.5297496490076643	5.470250350992336	2.3025273593420086	2.3466666666666667	6.0	14.08	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G117836	4	76	2.4659076506442155	1.5340923493557843	2.2443162333602253	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G167637	4	81	2.3649805223971248	1.6350194776028752	2.1522908906708484	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G162233	15	626	2.363923543464198	12.636076456535802	2.1513271374143415	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G148807	8	280	2.3480808181629005	5.6519191818370995	2.13688174250113	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G174785	6	184	2.2858816805070488	3.7141183194929512	2.080168576703425	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G054252	5	137	2.234596686029705	2.765403313970295	2.0334069252666973	1.4741666666666668	12.0	17.69	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G109032	3	50	1.9907287175290893	1.0092712824709107	1.8110481426281138	1.656923076923077	13.0	21.54	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G025685	3	55	1.8898015892819982	1.1101984107180018	1.7190227999387364	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G021573	4	109	1.7997886042134148	2.200211395786585	1.6369489716103365	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G394450	2	12	1.7577748922069814	0.24222510779301856	1.5986408743505072	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G126664	3	64	1.7081327584372343	1.2918672415627657	1.5533771830978578	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G016844	2	15	1.6972186152587267	0.3027813847412732	1.5434256687368808	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM5G836353	4	115	1.6786760503169056	2.3213239496830944	1.526518560383084	1.4442105263157896	19.0	27.44	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G105844	5	167	1.6290339165471583	3.3709660834528417	1.4812548691304344	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G058081	2	20	1.5962914870116358	0.4037085129883643	1.451400326047504	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
AC207342.3_FG008	4	121	1.5575634964203964	2.4424365035796036	1.4160881491558315	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G059365	4	121	1.5575634964203964	2.4424365035796036	1.4160881491558315	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G019641	2	25	1.4953643587645447	0.5046356412354553	1.3593749833581266	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G151955	3	75	1.486093076293634	1.513906923706366	1.3509214291812282	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G073884	7	275	1.4490079464099912	5.550992053590009	1.3171072124736338	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G146948	3	77	1.4457222249947976	1.5542777750052024	1.3141112921054774	1.2688888888888887	27.0	34.26	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM5G852801	6	230	1.3573521006338112	4.642647899366189	1.2335354239611558	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G027571	10	433	1.2597106938019138	8.740289306198086	1.1445060016399353	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G132847	4	136	1.254782111679123	2.745217888320877	1.1400121210877	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G003784	2	42	1.152212122724435	0.8477878772755649	1.0464888182142444	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G113421	9	391	1.1074985710774783	7.892501428922522	1.00571900751383	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G368765	5	193	1.104212849662285	3.895787150337715	1.0027230871456736	1.2575757575757576	33.0	41.5	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G012052	5	194	1.0840274240128664	3.9159725759871336	0.9843180186077979	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G459391	8	344	1.0562135766001344	6.943786423399866	0.9589573560771023	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G060857	2	51	0.970543291879671	1.029456708120329	0.8808432013733657	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G131482	5	200	0.9629148701163572	4.037085129883643	0.8738876073805455	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G509876	3	101	0.9612720094087606	2.0387279905912394	0.8723896471964673	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G577677	1	2	0.9596291487011636	0.04037085129883643	0.8708916870123888	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G034611	8	349	0.9552864483530437	7.044713551646956	0.8669320133877255	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G010693	1	3	0.9394437230517454	0.06055627694825464	0.8524866184745135	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G125747	9	400	0.9258297402327145	8.074170259767286	0.8400733906729514	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G104626	5	203	0.9023585931681026	4.097641406831897	0.8186724017669192	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G041055	1	5	0.899072871752909	0.10092712824709107	0.8156764813987626	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G159013	2	55	0.8898015892819982	1.1101984107180018	0.807222927221864	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G404702	1	6	0.8788874461034907	0.12111255389650928	0.7972714128608871	1.2032608695652174	46.0	55.35	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G390345	1	9	0.8183311691552361	0.18166883084476393	0.7420562072472608	1.1596825396825396	63.0	73.06	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM5G863602	1	9	0.8183311691552361	0.18166883084476393	0.7420562072472608	1.1596825396825396	63.0	73.06	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G076017	5	208	0.8014314649210119	4.198568535078988	0.7266470590775425	1.1596825396825396	63.0	73.06	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM2G471600	1	11	0.7779603178563996	0.22203968214360034	0.70524607017151	1.1596825396825396	63.0	73.06	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
GRMZM5G889999	1	11	0.7779603178563996	0.22203968214360034	0.70524607017151	1.1596825396825396	63.0	73.06	0.004494460628210169	1.096731892515316	ZmSAM	ZmWallace	100 Kernel weight	500000	1	918	237	0.81	100	locality	strongest
