gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G346466	0.3500343304641019	87987	4.01510889708288	0.01	1.0	0.01	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G364643	0.3458336090829072	87987	3.9669169451870645	0.00725	4.0	0.029	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G041809	0.3296490597987641	87987	3.781242878811575	0.00725	4.0	0.029	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G852801	0.3293416377897141	87987	3.7777160401266348	0.00725	4.0	0.029	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G045596	0.3217905352480025	87987	3.691087497686374	0.013571428571428571	7.0	0.095	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G157927	0.3128556992399671	87987	3.588584344531812	0.013571428571428571	7.0	0.095	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G100090	0.3113064042110272	87987	3.570810361272331	0.013571428571428571	7.0	0.095	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G006714	0.295063356683995	87987	3.3844651852822123	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G046459	0.2929489177036008	87987	3.360207698916665	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G368886	0.2920584978566964	87987	3.349992531916731	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G348238	0.29134022194778536	87987	3.3417522524720797	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G151955	0.2883931022736984	87987	3.307942000213832	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G055320	0.2855422928822916	87987	3.2752366487782782	0.01676923076923077	13.0	0.218	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G178887	0.2828415504552264	87987	3.244252911149124	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G159047	0.28116066626557606	87987	3.224969297060196	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G079956	0.27829286852031326	87987	3.1920690500680173	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G070468	0.2782348420110871	87987	3.191403352325285	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G471600	0.27785953456788215	87987	3.1870977113156136	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G857701	0.2759979461844308	87987	3.1657410038161076	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G022627	0.27461614430843695	87987	3.1498885528929033	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G072584	0.2726416537429214	87987	3.1272365972602243	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G167497	0.27207924751843365	87987	3.12078450218966	0.025954545454545452	22.0	0.571	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G114036	0.25850864800008494	87987	2.965098461664963	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G149040	0.2509742205996435	87987	2.878661221511387	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G155532	0.2479113142035203	87987	2.8435226288010615	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G153920	0.24716803370351106	87987	2.8349954890907494	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G165633	0.24388023284691784	87987	2.7972768388052835	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G829396	0.24303796701855637	87987	2.7876141093356273	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G108416	0.23990166675730615	87987	2.7516335199069566	0.043448275862068966	29.0	1.26	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G137541	0.23737383909581278	87987	2.7226335130012487	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G085550	0.23734577647802088	87987	2.722311570124306	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G832135	0.2360140542101853	87987	2.7070336476804546	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G427729	0.23570317033933072	87987	2.703467093465153	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G338037	0.23506381148239042	87987	2.6961321744163045	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G453301	0.2327432540342043	87987	2.669510034367907	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G872264	0.23207733509716752	87987	2.6618704100110397	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM5G876898	0.2293699708439713	87987	2.6308107047807496	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G121151	0.22858053193869945	87987	2.621754021821994	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G325575	0.22705793586006134	87987	2.6042863370317173	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G112954	0.2264711763923721	87987	2.597554854156447	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
GRMZM2G108032	0.2222649507882487	87987	2.549299756142969	0.06070454545454545	44.0	2.671	5.1540220123627176e-05	0.08716645032921855	ZmRoot	ZmWallace	100 Kernel weight	10000	1	918	695	0.0	1000	density	strongest
