gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G041809	0.06066953419877414	106481	0.7979787922760242	107.02	1.0	107.02	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G127035	0.053740747491942985	106481	0.7073017843528243	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G115491	0.050703747491940676	106481	0.6675565757448784	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G436593	0.04640796921951312	106481	0.6113377401930229	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G310368	0.045323681874693635	106481	0.5971476754216124	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G011110	0.04442624067064423	106481	0.5854028654551051	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G055320	0.04348150424966326	106481	0.5730391031464503	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
AC155434.2_FG003	0.03990450120295661	106481	0.526226876514081	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G097116	0.03930086513334973	106481	0.518327093336673	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G357631	0.03870678768561923	106481	0.5105524038110533	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G022627	0.03847966680945647	106481	0.5075800736818793	13.123636363636365	11.0	144.36	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G138800	0.03661447170003236	106481	0.4831702716672183	4.069347826086957	46.0	187.19	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G318843	0.03589902377945983	106481	0.4738072071788236	4.069347826086957	46.0	187.19	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
GRMZM2G368886	0.032577998905300935	106481	0.4303449660146739	4.069347826086957	46.0	187.19	-0.0003054028319909243	0.0764117262525864	ZmSAM	ZmWallace	100 Kernel weight	10000	2	918	695	1.0	100	density	strongest
