gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G025685	0.3116310795310576	214834	3.7225796803574123	0.049	2.0	0.098	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G138771	0.2983491912861269	214834	3.5638887611003662	0.049	2.0	0.098	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G099144	0.27530528679332966	214834	3.2885620665974757	0.06175	4.0	0.247	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G083538	0.2743623218068102	214834	3.2772955977205753	0.06175	4.0	0.247	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G326328	0.2620327166351097	214834	3.1299824790817135	0.0972857142857143	7.0	0.681	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G434098	0.26126727865626065	214834	3.120837088437114	0.0972857142857143	7.0	0.681	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G152143	0.25593671784208066	214834	3.057147981876481	0.0972857142857143	7.0	0.681	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
AC203571.3_FG001	0.2482396351117098	214834	2.965183864158033	0.186	9.0	1.674	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G120574	0.24659467220593506	214834	2.9455299813028772	0.186	9.0	1.674	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G105335	0.22576691006007463	214834	2.6966815751091886	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G445169	0.22193786571733654	214834	2.650932465086597	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G091921	0.2162615989207753	214834	2.5831128915979895	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G170116	0.21190808122681934	214834	2.531097416680907	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G083725	0.21132136130240528	214834	2.5240873347983683	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G093032	0.21093900333675755	214834	2.519518952958757	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G472643	0.21001380321318341	214834	2.5084647372178024	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G305146	0.20981268858971583	214834	2.5060618360726066	0.2261764705882353	17.0	3.845	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G007899	0.20634206737000801	214834	2.4645951363389558	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G448692	0.20619263291463222	214834	2.4628097056340024	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G399495	0.20504822432032452	214834	2.449136404934031	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G169943	0.2038577413675661	214834	2.434912611550949	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G423229	0.20358807359449993	214834	2.4316906429563705	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
GRMZM2G063533	0.20253337950030045	214834	2.4190892437985836	0.2401818181818182	33.0	7.926	6.386743828543993e-05	0.08369658646577526	ZmRoot	ZmIonome	Al27	500000	2	342	167	0.013	1000	density	strongest
