gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G025648	17	724	5.247041152427196	11.752958847572804	5.076605814678018	1.07	1.0	1.07	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G034302	9	320	3.8053220563214127	5.194677943678587	3.681090438001943	0.7200000000000001	6.0	4.32	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G064031	5	77	3.75003061980234	1.2499693801976601	3.627570962488792	0.7200000000000001	6.0	4.32	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G387076	8	263	3.7306240650391613	4.269375934960839	3.6087863423408915	0.7200000000000001	6.0	4.32	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM5G835677	14	635	3.6918109555128034	10.308189044487197	3.571217102045089	0.7200000000000001	6.0	4.32	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G083551	7	205	3.672159442330905	3.327840557669095	3.5521953738219096	0.7200000000000001	6.0	4.32	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G086934	8	285	3.373489956411258	4.626510043588742	3.263097545215342	0.7814285714285714	7.0	5.47	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G068557	13	598	3.2924455927506404	9.70755440724936	3.1846504635426296	0.84375	8.0	6.75	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G423538	11	493	2.996949293020176	8.003050706979824	2.8986241279418916	0.8210000000000001	10.0	8.21	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G378907	7	254	2.876724382205121	4.123275617794879	2.7822521438604593	0.8210000000000001	10.0	8.21	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G059865	5	146	2.6299281881966445	2.3700718118033555	2.5433651896859337	0.94	11.0	10.34	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G066528	8	334	2.578054896285474	5.421945103714526	2.4931543152538915	0.8446666666666667	15.0	12.67	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G478568	14	710	2.474308312463135	11.525691687536865	2.3927325663898085	0.8446666666666667	15.0	12.67	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G100639	6	219	2.444892282294967	3.555107717705033	2.3642592510738587	0.8446666666666667	15.0	12.67	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G026346	6	225	2.3474920708509934	3.6525079291490066	2.2699804882214365	0.8446666666666667	15.0	12.67	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G039824	5	166	2.305260816716733	2.694739183283267	2.2291026468445256	0.9625	16.0	15.4	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G140721	3	68	1.8961309369683002	1.1038690630316998	1.8330844212492954	1.0355555555555556	18.0	18.64	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G163912	3	73	1.8149640940983223	1.1850359059016777	1.7545187855389432	1.0355555555555556	18.0	18.64	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
AC213521.3_FG005	6	262	1.7468574336131564	4.253142566386844	1.6885947839648308	1.2342105263157894	19.0	23.45	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G379428	2	29	1.529232311354128	0.470767688645872	1.4779440370309762	1.2491304347826087	23.0	28.73	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G126175	4	154	1.5000612396046797	2.4999387603953203	1.449707829790305	1.2491304347826087	23.0	28.73	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G149230	6	280	1.4546567992812358	4.545343200718764	1.4057584954075633	1.2491304347826087	23.0	28.73	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G116258	3	104	1.311729668304459	1.688270331695541	1.2674118441347604	1.2491304347826087	23.0	28.73	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G006477	3	114	1.1493959825645033	1.8506040174354967	1.1102805727140563	1.323076923076923	26.0	34.4	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G077541	2	55	1.1071647284302428	0.8928352715697572	1.0694027313371455	1.323076923076923	26.0	34.4	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G410766	2	56	1.0909313598562473	0.9090686401437528	1.0536896041950752	1.323076923076923	26.0	34.4	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G047860	1	1	0.9837666314260044	0.016233368573995585	0.9499592542498825	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G138750	1	3	0.9512998942780132	0.048700105721986756	0.9185329999657417	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G139085	1	3	0.9512998942780132	0.048700105721986756	0.9185329999657417	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G456000	1	4	0.9350665257040176	0.06493347429598234	0.9028198728236713	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G300125	1	6	0.9025997885560265	0.09740021144397351	0.8713936185395305	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G090230	1	6	0.9025997885560265	0.09740021144397351	0.8713936185395305	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G030628	12	684	0.8963758953870204	11.10362410461298	0.865369186565509	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G136293	2	68	0.8961309369683002	1.1038690630316998	0.8651320784902301	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G018706	1	7	0.8863664199820309	0.1136335800179691	0.85568049139746	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G134703	1	8	0.8701330514080353	0.12986694859196468	0.8399673642553896	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G154595	1	9	0.8538996828340397	0.14610031716596028	0.8242542371133192	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G160697	1	10	0.8376663142600441	0.16233368573995585	0.8085411099712488	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G103490	3	134	0.8247286110845917	2.1752713889154083	0.7960180298726482	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G028980	1	12	0.805199577112053	0.19480042288794702	0.777114855687108	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM2G091362	1	12	0.805199577112053	0.19480042288794702	0.777114855687108	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM5G843914	1	13	0.7889662085380573	0.21103379146194262	0.7614017285450375	1.1547619047619047	42.0	48.5	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
GRMZM5G813092	2	76	0.7662639883763356	1.2337360116236644	0.7394270613536669	1.0572881355932204	59.0	62.38	0.002355447955850254	1.033108713957534	ZmSAM	ZmIonome	Al27	100000	1	342	256	0.71	100	locality	strongest
