gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G004583	6	398	2.72950310566153	3.27049689433847	3.870818010549661	1.92	1.0	1.92	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G116258	3	104	2.145397796454269	0.8546022035457309	3.041803760578644	1.69	2.0	3.38	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G040300	7	625	1.8641694498453667	5.135830550154633	2.6426594570437456	1.31	4.0	5.24	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G101457	2	19	1.8438707512752992	0.15612924872470085	2.6138497371093545	1.31	4.0	5.24	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G149093	4	307	1.4772800337640444	2.5227199662359556	2.093551558110792	1.6179999999999999	5.0	8.09	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G162451	7	711	1.15747916614409	5.84252083385591	1.6396616991573556	1.602857142857143	7.0	11.22	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G320325	2	104	1.1453977964542692	0.8546022035457309	1.6225147438495493	1.602857142857143	7.0	11.22	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G566786	5	488	0.9899435064392623	4.010056493560738	1.4018801774278307	1.4460000000000002	10.0	14.46	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G134703	1	8	0.9342613689580207	0.0657386310419793	1.322851131272705	1.4460000000000002	10.0	14.46	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G154595	1	9	0.9260440400777733	0.07395595992222671	1.311188366646119	1.4460000000000002	10.0	14.46	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G067122	1	21	0.8274360935148044	0.17256390648519565	1.1712351911270877	1.4861538461538462	13.0	19.32	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G100402	1	24	0.8027841068740621	0.1972158931259379	1.1362468972473299	1.4861538461538462	13.0	19.32	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
GRMZM2G163671	1	25	0.7945667779938147	0.2054332220061853	1.124584132620744	1.4861538461538462	13.0	19.32	0.002209393863223863	0.7045781290583142	ZmSAM	ZmIonome	Al27	10000	2	342	312	0.67	100	locality	strongest
