gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G064031	6	77	4.4159405321505165	1.584059467849484	4.146815634152962	2.95	1.0	2.95	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G025648	19	724	4.105726562038619	14.894273437961381	3.8550066636194997	1.885	2.0	3.77	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G083551	8	205	3.782698819361764	4.217301180638236	3.551144161842807	1.61	3.0	4.83	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G068557	16	598	3.6978238730650475	12.302176126934953	3.4713048474044728	0.9866666666666667	6.0	5.92	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
AC213521.3_FG005	9	262	3.6100833691355225	5.3899166308644775	3.388769988911393	0.9866666666666667	6.0	5.92	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G039824	7	166	3.585014653727087	3.414985346272913	3.365188600770513	0.9866666666666667	6.0	5.92	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G026614	14	514	3.4258887470826664	10.574111252917334	3.2155036365944554	1.0671428571428572	7.0	7.47	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G116258	5	104	2.8604911083591387	2.1395088916408613	2.6836510484004092	1.2433333333333332	9.0	11.19	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G004583	11	398	2.8122640492974735	8.187735950702526	2.6382853014884806	1.2433333333333332	9.0	11.19	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G141289	20	849	2.5342014518933524	17.465798548106648	2.376720162229637	1.407	10.0	14.07	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G162451	17	711	2.3731651734937262	14.626834826506274	2.2252381686837484	1.5754545454545452	11.0	17.33	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G066528	9	334	2.128884905691849	6.871115094308151	1.9954510528965654	1.336875	16.0	21.39	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM5G813886	8	290	2.034061744462983	5.965938255537017	1.9062537512697468	1.336875	16.0	21.39	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G059865	5	146	1.9964586713503292	3.003541328649671	1.870881669058427	1.336875	16.0	21.39	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM5G835677	15	635	1.9366524404620478	13.063347559537952	1.8146237427609722	1.336875	16.0	21.39	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G030628	16	684	1.9286145972851045	14.071385402714895	1.8070627849423182	1.336875	16.0	21.39	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G054149	5	158	1.7495922607763839	3.250407739223616	1.6386618463892892	1.3245	20.0	26.49	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G042055	2	13	1.7325613885448923	0.26743861145510767	1.6226414160670641	1.3245	20.0	26.49	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G041015	3	63	1.703951344486786	1.296048655513214	1.5957288063593145	1.3245	20.0	26.49	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G101457	2	19	1.6091281832579196	0.39087181674208044	1.5065315047324952	1.3245	20.0	26.49	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
GRMZM2G387076	7	263	1.5895111682543606	5.410488831745639	1.4880783675283158	1.314	25.0	32.85	0.0075765985778775856	1.0630720828930948	ZmSAM	ZmIonome	Al27	50000	2	342	274	0.91	100	locality	strongest
