gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G445169	0.32556995275127926	49447	3.4950892802015785	0.1155	2.0	0.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM5G847982	0.31537260281113094	49447	3.3853984440261176	0.1155	2.0	0.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
AC199067.2_FG004	0.300559340017333	49447	3.226055164460789	0.1076	5.0	0.538	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G020500	0.28551870161759413	49447	3.064266051371266	0.1076	5.0	0.538	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G067122	0.28290604527827756	49447	3.0361622341853485	0.1076	5.0	0.538	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G434098	0.2739975507078597	49447	2.940335355218844	0.1101	10.0	1.101	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G166297	0.2694137794768643	49447	2.891028652779877	0.1101	10.0	1.101	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G063533	0.2656878127247854	49447	2.850949180074094	0.1101	10.0	1.101	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G083538	0.2650775413151281	49447	2.8443846136316173	0.1101	10.0	1.101	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G111679	0.26212168267319125	49447	2.812589038511264	0.1101	10.0	1.101	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G034471	0.25497759944604087	49447	2.735741576426246	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G446213	0.25303971116096735	49447	2.7148961030775838	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G025685	0.25187388570538866	49447	2.7023555538361004	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G121151	0.24766539969736603	49447	2.6570857188336534	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G406974	0.24201863742739962	49447	2.596344636227671	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G083725	0.23813991002008641	49447	2.554621947970228	0.1394375	16.0	2.231	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G107076	0.2296651302652356	49447	2.463460451780667	0.20085714285714285	21.0	4.218	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G433847	0.22920151817845927	49447	2.458473470088558	0.20085714285714285	21.0	4.218	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G327059	0.2243503266470922	49447	2.4062901814256974	0.20085714285714285	21.0	4.218	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G127537	0.2144103933538749	49447	2.299368324192126	0.20085714285714285	21.0	4.218	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G149093	0.21371450699069253	49447	2.2918828149658466	0.20085714285714285	21.0	4.218	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G096683	0.2078388609087315	49447	2.228679675367403	0.21919999999999998	35.0	7.672	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G412430	0.20718744028045255	49447	2.2216724750813235	0.21919999999999998	35.0	7.672	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
GRMZM2G002128	0.20651626842655837	49447	2.2144528148457527	0.21919999999999998	35.0	7.672	0.0006508464253320815	0.09296446536187125	ZmRoot	ZmIonome	Al27	20000	2	342	307	0.009	1000	density	strongest
