gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G064031	5	77	3.947108055814164	1.0528919441858362	4.354458019641631	1.74	1.0	1.74	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G387076	7	263	3.403758684144482	3.596241315855518	3.7528158162546177	1.335	2.0	2.67	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G025648	13	724	3.1000809403825276	9.899919059617472	3.416558232455274	0.8019999999999999	5.0	4.01	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G100639	6	219	3.0054112236792454	2.9945887763207546	3.311731945868505	0.8019999999999999	5.0	4.01	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G059865	5	146	3.0036074824528303	1.9963925175471697	3.3097346916111463	0.8019999999999999	5.0	4.01	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G026346	6	225	2.9233676955608683	3.0766323044391317	3.2208864390832455	0.7342857142857142	7.0	5.14	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G039824	5	166	2.7301290553915742	2.2698709446084258	3.0069163356602817	0.7342857142857142	7.0	5.14	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G066528	7	334	2.4329102680770225	4.5670897319229775	2.6778106526290473	0.776	10.0	7.76	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
AC213521.3_FG005	6	262	2.417432605497545	3.582567394502455	2.6606724805741457	0.776	10.0	7.76	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM5G835677	11	635	2.317059940805118	8.682940059194882	2.5495314094805925	0.776	10.0	7.76	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G083551	5	205	2.1968461226221248	2.8031538773778752	2.416420541556095	0.7891666666666667	12.0	9.47	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G086934	6	285	2.1029324143771	3.8970675856229	2.312431371230651	0.7891666666666667	12.0	9.47	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G464985	3	89	1.7830209995774102	1.2169790004225898	1.9581984991150803	0.8641176470588235	17.0	14.69	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G101457	2	19	1.7401954942918065	0.25980450570819336	1.9107784914650918	0.8641176470588235	17.0	14.69	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G142664	3	96	1.6873035501059706	1.3126964498940294	1.8522120745322777	0.8641176470588235	17.0	14.69	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G030628	11	684	1.6470377945050405	9.35296220549496	1.8076264374009736	0.8641176470588235	17.0	14.69	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G379428	2	29	1.6034562807611787	0.39654371923882137	1.7593693134896597	0.8641176470588235	17.0	14.69	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G116258	3	104	1.577912179281468	1.422087820718532	1.7310847321519316	0.9235	20.0	18.47	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G378907	5	254	1.526823976322047	3.473176023677953	1.6745155694764757	0.9235	20.0	18.47	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G001904	9	553	1.438321491756268	7.561678508243732	1.5765181619231075	0.9235	20.0	18.47	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
GRMZM2G077541	2	55	1.2479343255815456	0.7520656744184544	1.365705450753535	0.9921739130434782	23.0	22.82	0.014551437254713305	0.9031104676680516	ZmSAM	ZmIonome	Al27	50000	1	342	274	0.73	100	locality	strongest
