gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G086934	19	860	6.812651701325958	12.187348298674042	6.96955330904406	0.13	1.0	0.13	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G097229	10	333	5.280945368071563	4.719054631928437	5.396871470781379	0.14666666666666667	3.0	0.44	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G025685	15	691	5.207607355367717	9.792392644632283	5.321571553212611	0.14666666666666667	3.0	0.44	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G305146	14	650	4.788632099839386	9.211367900160614	4.891388063893948	0.2175	4.0	0.87	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G434098	8	285	3.961169459160347	4.038830540839653	4.041789522330258	0.422	5.0	2.11	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G061728	6	161	3.7184150278063712	2.2815849721936288	3.7925410358158556	0.44	6.0	2.64	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G032214	9	407	3.2322665609763543	5.767733439023646	3.2933873482689933	0.5671428571428572	7.0	3.97	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G043943	5	186	2.364131647030963	2.635868352969037	2.402028487446881	1.315	8.0	10.52	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G154960	10	552	2.177422952478987	7.822577047521013	2.210325047568985	1.1836363636363636	11.0	13.02	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
GRMZM2G028700	5	201	2.1515616185657183	2.8484383814342817	2.1837718831172652	1.1836363636363636	11.0	13.02	0.024686911696429923	0.9739454579995975	ZmRoot	ZmIonome	Al27	500000	1	342	167	0.92	100	locality	strongest
