gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G025685	26	691	8.604683737256615	17.395316262743385	6.182237191130425	0.48	1.0	0.48	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM5G825512	21	536	7.506672189825682	13.493327810174318	5.3928417614904145	0.3	3.0	0.9	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G086934	29	859	7.375431737052725	21.624568262947275	5.2984888251799935	0.3	3.0	0.9	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G113626	28	853	6.526476451345722	21.473523548654278	4.688147864673844	0.5	4.0	2.0	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G434098	12	285	4.825376071082686	7.174623928917314	3.465172688610868	1.1583333333333334	6.0	6.95	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G387076	21	643	4.813041451600586	16.186958548399414	3.4563049382959465	1.1583333333333334	6.0	6.95	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G406974	9	179	4.49383269025895	4.50616730974105	3.2268156056074964	1.2842857142857143	7.0	8.99	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G100639	30	1027	4.146179736848836	25.853820263151164	2.9768768384197513	1.42125	8.0	11.37	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G113652	11	292	3.649157237740857	7.350842762259143	2.6195515533240816	1.288181818181818	11.0	14.17	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G009265	19	611	3.6186132611632313	15.381386738836769	2.597592516946164	1.288181818181818	11.0	14.17	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G104658	5	55	3.6154234523142024	1.3845765476857976	2.595299261895486	1.288181818181818	11.0	14.17	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM5G827257	4	21	3.4713434999745134	0.5286565000254864	2.4917156009168613	1.4875	12.0	17.85	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G059740	4	35	3.118905833290856	0.8810941667091439	2.238336951153099	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G432801	19	632	3.089956761137744	15.910043238862256	2.2175245423005197	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G433847	4	37	3.068557595193191	0.9314424048068093	2.2021400011868475	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G406155	5	79	3.0112445951422178	1.988755404857782	2.1609358623004646	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G061728	7	161	2.946966833137938	4.053033166862062	2.1147245344939525	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G327059	5	85	2.860199880849222	2.139800119150778	2.0523450124017097	1.2533333333333332	18.0	22.56	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G056598	3	9	2.773432928560506	0.22656707143949414	1.989965490309467	1.086153846153846	26.0	28.24	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G040679	8	208	2.7637832378428016	5.2362167621571984	1.9830280206919404	1.086153846153846	26.0	28.24	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G110057	6	130	2.7273645236517514	3.2726354763482486	1.9568454485659499	1.086153846153846	26.0	28.24	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G396640	17	569	2.6759262612142027	14.324073738785797	1.9198648454276406	1.086153846153846	26.0	28.24	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
GRMZM2G097843	4	53	2.6657716904118676	1.3342283095881322	1.9125644014568328	1.086153846153846	26.0	28.24	0.0054854521667268875	1.3909525013739434	ZmRoot	ZmIonome	Al27	50000	5	342	274	0.78	100	locality	strongest
