gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G445169	0.405430521070053	21940	4.093556775735518	0.014	1.0	0.014	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM5G847982	0.3679342084172843	21940	3.714793009486	0.044	2.0	0.088	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G020500	0.3405361775894823	21940	3.4380356269599504	0.035666666666666666	6.0	0.214	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G166297	0.3399929547346031	21940	3.4325483371474235	0.035666666666666666	6.0	0.214	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
AC199067.2_FG004	0.33900220478154075	21940	3.4225404148456096	0.035666666666666666	6.0	0.214	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G406974	0.3276813606095787	21940	3.3081844882934655	0.035666666666666666	6.0	0.214	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G034471	0.2969658951915335	21940	2.9979165035030575	0.0832	10.0	0.832	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G433847	0.2788777663653653	21940	2.8152017960050113	0.0832	10.0	0.832	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G111679	0.2781539579692225	21940	2.8078903465645064	0.0832	10.0	0.832	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G067122	0.2756171226156118	21940	2.7822648584855454	0.0832	10.0	0.832	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G083725	0.2707153960985194	21940	2.7327507525538	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G412430	0.2668018717403439	21940	2.6932188327370836	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G121151	0.26496047536401374	21940	2.674618224375516	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G139250	0.26111150136253297	21940	2.6357383509730927	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM5G888250	0.25738819658111495	21940	2.5981279076485917	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G446213	0.25578285245081556	21940	2.581911748087797	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM5G809195	0.2549815607529009	21940	2.5738176118942686	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G002128	0.24835265797222605	21940	2.5068566761200968	0.08872222222222222	18.0	1.597	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G127537	0.24698483000195287	21940	2.493039752882877	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G149093	0.24658498640816945	21940	2.4890007886547245	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G335242	0.2458801006997989	21940	2.4818804841023736	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
AC209257.4_FG008	0.2399256196713925	21940	2.421732125481997	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G016480	0.23947958754384574	21940	2.417226594229834	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G107076	0.23574769698629658	21940	2.3795294228866686	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G144730	0.22703384305798233	21940	2.2915076442387154	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G009265	0.22622370310385193	21940	2.2833241286206007	0.11534615384615385	26.0	2.999	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G368411	0.21898904679711845	21940	2.2102442581908117	0.1796	30.0	5.388	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G109865	0.21362117705463718	21940	2.1560214715603796	0.1796	30.0	5.388	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G120574	0.2101016582129298	21940	2.120469543449049	0.1796	30.0	5.388	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
AC205122.4_FG010	0.20365770846498354	21940	2.0553768849080085	0.1796	30.0	5.388	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G423139	0.19686261867173016	21940	1.9867372342327505	0.22825	40.0	9.13	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G007063	0.19325056568217966	21940	1.950250585348518	0.22825	40.0	9.13	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G389768	0.19034767088493662	21940	1.9209273989165123	0.22825	40.0	9.13	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G169943	0.18960719577317098	21940	1.913447592975496	0.22825	40.0	9.13	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
GRMZM2G040736	0.18650388589316008	21940	1.8820999415710191	0.22825	40.0	9.13	0.0001824524791356189	0.09899656723781573	ZmRoot	ZmIonome	Al27	10000	5	342	312	0.008	1000	density	strongest
