gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G455749	15	1055	4.975249652041789	10.02475034795821	3.5622592398214725	3.264	1.0	3.264	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G026807	12	766	4.721366098070153	7.278633901929847	3.379876088048584	2.038	2.0	4.076	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G345055	7	313	4.025832361221877	2.9741676387781233	2.880223262545222	1.607	4.0	6.428	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G301663	20	1690	3.9413951772043845	16.058604822795616	2.81956584891197	1.607	4.0	6.428	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G083538	5	124	3.821735504126239	1.1782644958737611	2.733605541618714	0.994	8.0	7.952	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
AC190885.4_FG006	7	335	3.8167854345345966	3.1832145654654034	2.7300495440777324	0.994	8.0	7.952	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G368411	7	355	3.6267427739097964	3.3732572260902036	2.5935279818345607	0.994	8.0	7.952	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM5G852704	9	568	3.6027884382556747	5.397211561744325	2.576319828069262	0.994	8.0	7.952	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G095964	12	902	3.4290760058215106	8.57092399417849	2.4515294647950134	0.7781538461538461	13.0	10.116	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G433076	6	286	3.282389953065357	2.717610046934643	2.3461541295112625	0.7781538461538461	13.0	10.116	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G030628	9	603	3.2702137821622737	5.729786217837726	2.3374070941437104	0.7781538461538461	13.0	10.116	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G179792	7	400	3.199146787503996	3.800853212496004	2.2863544667874236	0.7781538461538461	13.0	10.116	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G423538	13	1036	3.15579017963535	9.84420982036465	2.255208239828003	0.7781538461538461	13.0	10.116	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G121151	18	1570	3.081651140953184	14.918348859046816	2.2019487382465175	0.7529411764705882	17.0	12.8	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G026346	5	208	3.023556329502078	1.976443670497922	2.160214980197392	0.7529411764705882	17.0	12.8	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G152553	5	211	2.9950499304083578	2.0049500695916422	2.139736745860916	0.7529411764705882	17.0	12.8	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G445169	10	751	2.8638980935387526	7.136101906461247	2.0455207756064793	0.7529411764705882	17.0	12.8	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G026833	4	131	2.7552205729075587	1.2447794270924413	1.9674497527713626	0.847578947368421	19.0	16.104	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G163671	4	133	2.736216306845079	1.2637836931549213	1.9537975965470455	0.847578947368421	19.0	16.104	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G162200	6	388	2.313172383878876	3.686827616121124	1.6498941620710852	0.9136363636363637	22.0	20.1	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G074236	4	190	2.194594724064398	1.8054052759356018	1.5647111441540051	0.9136363636363637	22.0	20.1	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
AC203571.3_FG001	10	827	2.1417359831645113	7.858264016835489	1.5267388390824255	0.9136363636363637	22.0	20.1	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G039011	4	203	2.071066994658278	1.928933005341722	1.4759721286959435	1.0683333333333334	24.0	25.64	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G082487	7	530	1.963869493442795	5.036130506557205	1.3989643122068058	1.0683333333333334	24.0	25.64	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G054233	6	450	1.724040135941996	4.275959864058004	1.2266773191172526	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G062470	18	1716	1.6943397183921434	16.305660281607857	1.2053413338713628	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G478568	18	1717	1.6848375853609028	16.315162414639097	1.1985152557592036	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
AC209257.4_FG008	10	879	1.6476250655400317	8.352374934459968	1.1717827772501792	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G147603	2	41	1.6104125457191596	0.3895874542808404	1.1450502987411537	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G040968	3	147	1.6031864444077186	1.3968135555922814	1.1398592609145837	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G357972	4	260	1.5294454118775973	2.4705545881224027	1.0868856763029033	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM5G813092	2	55	1.4773826832817996	0.5226173167182006	1.0494852051709334	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G087901	4	267	1.4629304806589172	2.537069519341083	1.039103129517793	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G125196	3	163	1.4511523159078783	1.5488476840921217	1.030642011120046	0.9621176470588236	34.0	32.712	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G056598	3	172	1.3656331186267183	1.6343668813732817	0.9692073081106187	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G346837	9	805	1.3507829098517918	7.649217090148208	0.9585393154876736	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G094892	3	178	1.3086203204392781	1.6913796795607219	0.928250839437667	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G020843	2	80	1.2398293575007993	0.7601706424992007	0.8788332523669684	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G316362	2	84	1.2018208253758391	0.7981791746241609	0.851528939918334	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G175164	2	85	1.1923186923445992	0.8076813076554008	0.8447028618061754	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G425230	3	193	1.1660883249706782	1.8339116750293218	0.8258596677552881	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G066528	2	92	1.125803761125919	0.8741962388740809	0.7969203150210652	0.9626666666666667	42.0	40.432	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G068690	2	102	1.030782430813519	0.969217569186481	0.7286595338994791	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G120652	17	1685	0.9889058423605839	16.011094157639416	0.6985765132860379	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G141355	3	213	0.9760456643458779	2.023954335654122	0.689338105512116	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM5G844894	1	4	0.96199146787504	0.03800853212496004	0.6792419468287805	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G303964	2	110	0.9547653665635989	1.045234633436401	0.6740509090022103	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G108723	1	5	0.9524893348437999	0.047510665156200046	0.6724158687166218	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G105855	1	11	0.8954765366563598	0.10452346334364011	0.6314594000436702	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G115013	1	11	0.8954765366563598	0.10452346334364011	0.6314594000436702	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G076128	1	14	0.8669701375626399	0.13302986243736015	0.6109811657071944	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
GRMZM2G345773	1	29	0.7244381420940398	0.2755618579059603	0.5085899940248155	1.0857692307692308	52.0	56.46	0.016463562522004285	1.3920340311246695	ZmPAN	ZmIonome	Al27	500000	1	342	167	0.212	250	locality	strongest
