gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G434098	6	285	3.268781215800301	2.731218784199699	3.7070278248838098	2.572	1.0	2.572	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G061728	4	161	2.4571009675222752	1.5428990324777248	2.7831666488037348	2.498	2.0	4.996	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G303768	4	169	2.3804351770885996	1.6195648229114004	2.695905011643749	1.539	4.0	6.156	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G406974	4	179	2.284602939046505	1.7153970609534952	2.5868279651937667	1.539	4.0	6.156	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G127537	2	10	1.9041677619579054	0.0958322380420947	2.1538134981386112	1.5973333333333333	6.0	9.584	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G038982	3	116	1.8883460387117015	1.1116539612882985	2.135805081798727	1.5973333333333333	6.0	9.584	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G152553	2	25	1.7604194048947632	0.23958059510523674	1.990197928463638	1.3631111111111112	9.0	12.268	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM5G809195	2	34	1.6741703906568781	0.325829609343122	1.8920285866586541	1.3631111111111112	9.0	12.268	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G166297	2	43	1.5879213764189928	0.4120786235810072	1.7938592448536699	1.3631111111111112	9.0	12.268	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G110869	3	153	1.533766757955951	1.466233242044049	1.7322200099337928	1.1766153846153846	13.0	15.296	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
GRMZM2G097843	2	53	1.492089138376898	0.507910861623102	1.6847821984036875	1.1766153846153846	13.0	15.296	0.011883596136236197	0.8785738261260951	ZmRoot	ZmIonome	Al27	20000	1	342	307	0.244	250	locality	strongest
