gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
AC199911.5_FG001	0.047145581733849314	25423	0.5051806124382302	2.006	35.0	70.21	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
AC211401.4_FG003	0.045980979239361154	25423	0.49235149174966414	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM5G809195	0.04541799188074139	25423	0.48614969087421234	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G160585	0.045321304214497406	25423	0.4850845911983912	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G100176	0.04357100336191555	25423	0.46580348800193827	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G050714	0.04293104119598865	25423	0.4587537419283643	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G142664	0.040724522609638776	25423	0.43444699917294205	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G178741	0.04063353278070281	25423	0.43344466618604205	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G056598	0.039890718672333084	25423	0.4252619155131328	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G121468	0.039737227552880845	25423	0.4235710758443226	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G027821	0.03816505065830305	25423	0.40625216469672276	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G361388	0.03771862351485262	25423	0.4013343771004541	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G344566	0.037280904353699754	25423	0.39651251558744405	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G462422	0.03588994670488838	25423	0.3811898938055562	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G068557	0.03476424436395367	25423	0.36878929251919207	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G158636	0.034286729504466554	25423	0.363529046390631	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G410728	0.03338951153896882	25423	0.35364540144070405	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
AC190885.4_FG006	0.03174936147949969	25423	0.3355777061027029	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G349344	0.03170919179036799	25423	0.3351352016496112	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G379428	0.031297357694711536	25423	0.33059848689771193	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G091481	0.0299640955553124	25423	0.3159114318924204	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G060324	0.028847733780302014	25423	0.30361372515429036	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G414915	0.027831414926497797	25423	0.292418079176175	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM5G856734	0.02775909268271385	25423	0.2916213860569662	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G061681	0.027723736277936648	25423	0.2912319041640909	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G031001	0.027672241314624747	25423	0.2906646418558713	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G419994	0.02747873662987591	25423	0.2885330175753164	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G139250	0.025033846116587353	25423	0.2616003984080405	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G412430	0.024871660172939302	25423	0.2598137776040345	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G425230	0.024587723675072733	25423	0.25668596737156546	1.40546875	64.0	89.95	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G445169	0.0222453320992437	25423	0.23088246414328292	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G083551	0.019263670933599184	25423	0.19803684417638098	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G163671	0.019096582064198123	25423	0.19619621333331863	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G109865	0.018329620276095478	25423	0.18774745473143045	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G101457	0.018267837257423838	25423	0.18706686044557436	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G177878	0.018221956432431137	25423	0.1865614428083049	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G034471	0.018121932007488795	25423	0.1854595858009028	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G040964	0.017731256688841516	25423	0.18115595358588446	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G112968	0.017636935480145943	25423	0.18011692252114442	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G061096	0.015384132229826517	25423	0.15530031348696577	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G316362	0.014549524672329426	25423	0.14610637724400302	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G337819	0.014437473461859756	25423	0.14487203461703904	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G346455	0.01355597131311827	25423	0.13516151320998582	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G300125	0.011409831138120757	25423	0.11151989175551337	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
AC207628.4_FG009	0.011247668437135871	25423	0.10973352698988294	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G107076	0.010783555019232963	25423	0.10462090952629408	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G006477	0.010190790072083473	25423	0.09809108232523306	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G369839	0.009977478944541266	25423	0.0957412726584971	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G087192	0.00992684785160236	25423	0.09518352664216842	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G124441	0.009688793006870481	25423	0.0925611431696812	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G162426	0.00934470310312463	25423	0.08877069026942984	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G040247	0.00764243261489485	25423	0.07001868377670617	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G024865	0.007387863075044672	25423	0.06721437641361228	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G057733	0.006768506156901518	25423	0.06039161526569887	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G338465	0.005612854906875226	25423	0.04766110040706846	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G144024	0.005512763031999514	25423	0.046558500379331326	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G432801	0.005314972185426288	25423	0.04437966025680799	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G152553	0.004378305962309242	25423	0.03406145805636257	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G159828	0.004184757762640301	25423	0.03192935442069345	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G094892	0.004041597240367472	25423	0.030352315365076914	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G115065	0.0030429916465176837	25423	0.01935179652331826	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G020500	0.0029454871329168478	25423	0.018277698555483474	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G007063	0.0023058830806153958	25423	0.011231897418437494	1.1618556701030929	97.0	112.7	0.001286273391932245	0.09077804494630008	ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G086971	0.0008329140556660215	25423	-0.00499415179666415						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G080354	-0.0008415503116945426	25423	-0.023439849413869902						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G049866	-0.0012316865805122588	25423	-0.027737543520947244						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G074361	-0.0021113611600022913	25423	-0.037427932645436604						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G136465	-0.004470153911305326	25423	-0.06341210924560883						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G054233	-0.004664204663002036	25423	-0.06554974893383414						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G116258	-0.005384692352630996	25423	-0.07348655446930438						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G320135	-0.005680074228180779	25423	-0.07674044560261217						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G060170	-0.005694051281482514	25423	-0.0768944151368757						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G323470	-0.005884900533904632	25423	-0.078996787495027						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM5G813470	-0.006823463164231119	25423	-0.08933588028868317						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G074427	-0.006868251036004429	25423	-0.08982925808504134						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G396640	-0.0076050714237822425	25423	-0.09794598265444227						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G068690	-0.008769463135136499	25423	-0.11077278138141478						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G362470	-0.009512770109706454	25423	-0.11896096140897167						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G040300	-0.010326811815113095	25423	-0.12792834670448214						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G128688	-0.010348454530661305	25423	-0.12816676024997117						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G017237	-0.01090455994407724	25423	-0.13429275044666356						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G173413	-0.010936184594821598	25423	-0.13464112378696919						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G143377	-0.01115601862470309	25423	-0.13706278895955068						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G110869	-0.01125436834577057	25423	-0.13814619763094982						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G119345	-0.012283130990755228	25423	-0.14947892291263243						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G043183	-0.013544180618806018	25423	-0.16337049359799768						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G033130	-0.013931617197684116	25423	-0.1676384482461429						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G087901	-0.014127030104516183	25423	-0.16979109327113395						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G092475	-0.014673763533226318	25423	-0.175813842814083						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G118243	-0.01500981620616383	25423	-0.17951575854862326						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G003002	-0.01582607077434659	25423	-0.18850752047371888						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G320325	-0.01612376544757613	25423	-0.19178688910746333						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G056407	-0.01735465621782674	25423	-0.20534623345089728						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G021406	-0.019072058907048422	25423	-0.22426493444558843						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G119640	-0.01929416399798356	25423	-0.22671161735296458						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G045699	-0.021316963200141408	25423	-0.24899452951916554						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G303768	-0.0225060478769592	25423	-0.26209334297699227						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G028980	-0.022617897821797264	25423	-0.2633254684860206						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G025648	-0.022674367520440785	25423	-0.2639475318789581						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G004683	-0.022995441107403685	25423	-0.2674844398081036						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G025685	-0.023306890876653295	25423	-0.2709153329214533						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G028397	-0.023558918657987045	25423	-0.2736916405791346						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G061018	-0.024469313180436277	25423	-0.2837204368920292						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G141289	-0.02463469244539738	25423	-0.28554223493867065						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G104226	-0.024660262525495556	25423	-0.28582391185860545						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G104918	-0.02469473976797114	25423	-0.28620370900554754						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G016480	-0.026102947507752106	25423	-0.3017163557100893						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G121151	-0.026339077378312748	25423	-0.30431753389915833						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G434098	-0.02656849060024667	25423	-0.3068447222966352						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G386923	-0.026870435049964322	25423	-0.3101709059558698						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G149031	-0.027073295587407693	25423	-0.31240559318187666						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G174708	-0.02737815269165569	25423	-0.31576386229230236						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G048800	-0.02811753487835328	25423	-0.32390880732978333						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G177145	-0.028768413234502077	25423	-0.33107880483891483						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
GRMZM2G097116	-0.029067876792202393	25423	-0.3343776592907535						ZmSAM	ZmIonome	Al27	20000	1	342	307	0.91	100	density	strongest
