gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G478568	13	710	2.9540661130077837	10.045933886992216	3.108707380654292	5.36	1.0	5.36	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G025648	13	724	2.755977275799488	10.244022724200512	2.8999372089578634	2.2066666666666666	3.0	6.62	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G002616	9	449	2.647008006676754	6.352991993323246	2.785092105392205	2.2066666666666666	3.0	6.62	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G076128	5	176	2.5097403322385494	2.4902596677614506	2.6404226915842	2.0275	4.0	8.11	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
AC213521.3_FG005	6	262	2.292908903673295	3.707091096326705	2.41189929163537	1.695	6.0	10.17	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G113033	6	263	2.2787597010155594	3.7212402989844406	2.396987136514196	1.695	6.0	10.17	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G026833	18	1130	2.0114009967588675	15.988599003241132	2.1152119321218774	1.57	8.0	12.56	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G338465	4	141	2.0049624252592926	1.9950375747407076	2.108426180353177	1.57	8.0	12.56	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G026346	5	225	1.816429402009509	3.183570597990491	1.9097270906466937	1.7544444444444443	9.0	15.79	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM5G816891	4	172	1.5663371428694912	2.433662857130509	1.646149371596795	1.8	11.0	19.8	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G126481	2	33	1.533076312294728	0.466923687705272	1.6110950524957268	1.8	11.0	19.8	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G030628	11	684	1.3219453821089076	9.678054617891092	1.3885795328606076	1.7285714285714284	14.0	24.2	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G092475	9	543	1.316982956849615	7.683017043150385	1.3833495240018863	1.7285714285714284	14.0	24.2	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G026868	2	52	1.264241461797753	0.7357585382022468	1.3277641051934284	1.7285714285714284	14.0	24.2	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G001904	9	553	1.17549093027226	7.82450906972774	1.2342279727901504	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G068690	4	205	1.0994134551642194	2.9005865448357806	1.1540482525980664	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G140721	2	68	1.037854219273985	0.962145780726015	1.089169623254651	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G423538	8	493	1.0244430897363914	6.975556910263609	1.0750353395884675	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM5G835677	10	635	1.0152563123379483	8.984743687662052	1.0653531933260152	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G121151	4	213	0.9862198339023354	3.0137801660976646	1.0347510116286778	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G121625	1	1	0.9858507973422644	0.014149202657735515	1.0343620759011827	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G047860	1	1	0.9858507973422644	0.014149202657735515	1.0343620759011827	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G086934	5	285	0.9674772425453781	4.032522757454622	1.0149977833762778	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G040968	2	73	0.9671082059853073	1.0328917940146927	1.014608847648783	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G104226	1	3	0.9575523920267934	0.04244760797320654	1.0045377656588355	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G139085	1	3	0.9575523920267934	0.04244760797320654	1.0045377656588355	1.1473076923076921	26.0	29.83	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G456000	1	4	0.943403189369058	0.05659681063094206	0.989625610537662	0.8919148936170214	47.0	41.92	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
GRMZM2G010884	3	147	0.9200672093128794	2.0799327906871206	0.9650313091540361	0.8919148936170214	47.0	41.92	0.0044099181080345775	0.9488368745336632	ZmSAM	ZmIonome	Al27	500000	1	342	167	0.7	100	locality	strongest
