gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G384327	13	207	-5.519682615314384	18.519682615314384	-1.4681841615270619						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G136283	16	241	-5.561562851646212	21.56156285164621	-1.47931842370514						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G149717	21	297	-5.571718535016288	26.571718535016288	-1.4820184094536453						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G071589	66	801	-5.663119685346956	71.66311968534696	-1.5063182811901896						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G835213	15	231	-5.666892193901557	20.666892193901557	-1.5073212387423667						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G144403	3	97	-5.678305380123165	8.678305380123165	-1.5103555436749307						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G704150	14	220	-5.682754470382434	19.682754470382434	-1.5115383769571535						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G312954	22	310	-5.734790390084342	27.734790390084342	-1.5253726248837378						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G155111	38	489	-5.749395163713686	43.749395163713686	-1.5292554439144657						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G040878	26	355	-5.760808349935292	31.760808349935292	-1.532289748847029						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G171961	25	344	-5.77667062641617	30.77667062641617	-1.536506887061816						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G311051	33	434	-5.828706546118077	38.82870654611808	-1.5503411349884002						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G863656	28	379	-5.908017928522469	33.90801792852247	-1.571426826062335						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G133249	9	168	-6.030467050110223	15.030467050110223	-1.603981098498407						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G019358	14	226	-6.219556865029229	20.21955686502923	-1.6542524378917913						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G105570	36	472	-6.2284550455477685	42.22845504554777	-1.656618104456237						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G155580	13	216	-6.324886207284571	19.32488620728457	-1.6822552529290173						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G126839	37	486	-6.480993966390287	43.48099396639029	-1.7237579967087686						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G051637	81	978	-6.498790327427372	87.49879032742737	-1.7284893298376616						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
