gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G121151	45	1570	13.383746781878184	31.616253218121816	6.939814026994678	0.167	1.0	0.167	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G078174	44	1590	11.98099196381294	32.01900803618706	6.211066237973607	0.219	2.0	0.438	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G478568	46	1717	11.423498869098623	34.57650113090138	5.921441953718483	0.19533333333333333	3.0	0.586	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G074743	20	452	10.89774111172544	9.10225888827456	5.648304554144381	0.18725	4.0	0.749	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G082487	21	530	10.32699732127098	10.67300267872902	5.351796376068854	0.16016666666666665	6.0	0.961	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G176638	21	536	10.206170875851406	10.793829124148594	5.289025602573143	0.16016666666666665	6.0	0.961	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G120652	44	1682	10.12831980071281	33.87168019928719	5.2485810443727186	0.1251	10.0	1.251	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G419953	35	1241	10.009063539051482	24.990936460948518	5.18662599998907	0.1251	10.0	1.251	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G083725	42	1590	9.98099196381294	32.01900803618706	5.172042483236198	0.1251	10.0	1.251	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G531230	49	1951	9.71126749773525	39.28873250226475	5.031917419491905	0.1251	10.0	1.251	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G034360	29	976	9.345564878415992	19.654435121584008	4.8419305651707045	0.14527272727272728	11.0	1.598	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G162451	34	1246	8.90837483453517	25.09162516546483	4.614805144707272	0.15746153846153849	13.0	2.047	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM5G846057	22	652	8.870192931072978	13.129807068927022	4.594969192358119	0.15746153846153849	13.0	2.047	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G359892	38	1481	8.176005722268528	29.823994277731472	4.234330692266778	0.2135	16.0	3.416	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G160523	24	801	7.869669536486896	16.130330463513104	4.075185405285393	0.2135	16.0	3.416	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G095964	26	902	7.835757705257404	18.164242294742596	4.05756780617835	0.2135	16.0	3.416	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G125034	16	425	7.441460116113522	8.558539883886478	3.852725525400257	0.21085714285714285	21.0	4.428	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
AC209257.4_FG008	25	877	7.339201227838959	17.66079877216104	3.7996008183751027	0.21085714285714285	21.0	4.428	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G002128	17	482	7.29360888462757	9.70639111537243	3.7759150545597153	0.21085714285714285	21.0	4.428	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G160585	23	782	7.252286613648879	15.747713386351121	3.7544476439864374	0.21085714285714285	21.0	4.428	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G479038	30	1130	7.244352779313598	22.755647220686402	3.750325922816183	0.21085714285714285	21.0	4.428	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G420733	20	648	6.950743894686028	13.049256105313972	3.5977926199511825	0.2550454545454545	22.0	5.611	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G178209	12	262	6.723911883345276	5.276088116654724	3.4799506958922297	0.29883333333333334	24.0	7.172	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G121468	28	1064	6.573443678928911	21.42655632107109	3.4017806765315854	0.29883333333333334	24.0	7.172	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM5G848768	15	435	6.240082707080898	8.759917292919102	3.2285956922053685	0.33918518518518515	27.0	9.158	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G343317	19	634	6.232672267331701	12.7673277326683	3.2247458807391354	0.33918518518518515	27.0	9.158	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM5G813886	10	203	5.912038596637752	4.087961403362248	3.058172880529303	0.33918518518518515	27.0	9.158	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G346837	22	805	5.789118572873846	16.210881427126154	2.9943144682175107	0.37348387096774194	31.0	11.578	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G132212	15	472	5.494986293660194	9.505013706339806	2.8415092556484898	0.37348387096774194	31.0	11.578	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G327059	17	572	5.481212203333962	11.518787796666038	2.834353452124063	0.37348387096774194	31.0	11.578	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G420772	11	277	5.4218457697963425	5.5781542302036575	2.80351188478425	0.37348387096774194	31.0	11.578	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
AC190885.4_FG006	12	334	5.273994538310391	6.726005461689609	2.7267014139437085	0.4314705882352941	34.0	14.67	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G080516	13	389	5.166418788630964	7.833581211369036	2.6708145342684038	0.4314705882352941	34.0	14.67	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G082032	16	553	4.863829280495947	11.136170719504053	2.513615690825108	0.4314705882352941	34.0	14.67	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G032107	15	511	4.709614398432963	10.290385601567037	2.4334992279263736	0.41884090909090904	44.0	18.429	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G087901	10	267	4.623223178828965	5.376776821171035	2.3886179632417286	0.41884090909090904	44.0	18.429	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
GRMZM2G166297	13	417	4.602562043339619	8.397437956660381	2.377884257955089	0.41884090909090904	44.0	18.429	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
AC209364.3_FG009	8	172	4.536308564638884	3.463691435361116	2.343464788853063	0.41884090909090904	44.0	18.429	0.02541114161447374	1.9248838064394944	ZmPAN	ZmIonome	Al27	50000	5	342	274	0.046	1000	locality	strongest
