gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G083725	20	1590	5.713776518608146	14.286223481391854	5.226757473454171	0.47	1.0	0.47	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G121468	15	1064	5.4399108275465835	9.560089172453416	4.975402459252947	0.315	2.0	0.63	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G160585	12	783	4.964708813880615	7.035291186119385	4.53926017202278	0.2733333333333333	3.0	0.82	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G120652	20	1685	4.860197128210519	15.139802871789481	4.443338933645038	0.22999999999999998	5.0	1.15	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G002128	9	482	4.669207724508885	4.330792275491115	4.268048103699799	0.22999999999999998	5.0	1.15	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G082487	9	530	4.237925506202715	4.762074493797285	3.872215578322553	0.2916666666666667	6.0	1.75	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
AC199067.2_FG004	7	323	4.09783007264807	2.90216992735193	3.7436354354278416	0.219	10.0	2.19	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G095964	12	902	3.8954883143299046	8.104511685670095	3.557925369525025	0.219	10.0	2.19	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G121151	18	1570	3.893477442902384	14.106522557097616	3.5560797837772733	0.219	10.0	2.19	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G419953	15	1242	3.8405726013278727	11.159427398672127	3.507523510978993	0.219	10.0	2.19	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G368411	7	355	3.8103085937772905	3.1896914062227095	3.4797470851763443	0.2409090909090909	11.0	2.65	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
AC214046.4_FG005	11	840	3.4525611796420392	7.547438820357961	3.151405093845258	0.2833333333333333	12.0	3.4	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
AC209257.4_FG008	11	878	3.111129423482989	7.888870576517011	2.8380376779216054	0.3284615384615384	13.0	4.27	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G127537	8	578	2.806643287896546	5.193356712103454	2.558579098653265	0.3546666666666667	15.0	5.32	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G162451	14	1246	2.804632416469026	11.195367583530974	2.5567335129055144	0.3546666666666667	15.0	5.32	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G446213	17	1605	2.579000825387469	14.42099917461253	2.3496479463976563	0.410625	16.0	6.57	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
GRMZM2G445169	9	751	2.2522302927513946	6.747769707248605	2.04973665939815	0.47705882352941176	17.0	8.11	0.018924748781237937	1.089557301778418	ZmPAN	ZmIonome	Al27	10000	5	342	312	0.83	100	locality	strongest
