gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G423538	27	493	7.390532611630075	19.609467388369925	4.58567403869177	3.39	1.0	3.39	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G068557	31	598	7.21407404007056	23.78592595992944	4.47600398593604	2.22	2.0	4.44	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G025648	35	724	6.2023237541991385	28.79767624580086	3.847195159895414	2.4	3.0	7.2	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G178775	36	760	5.770395101093019	30.22960489890698	3.578748930538495	1.2757142857142856	7.0	8.93	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G478568	34	710	5.759184897073741	28.24081510292626	3.571781722001493	1.2757142857142856	7.0	8.93	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G149317	26	510	5.714344080996632	20.285655919003368	3.5439128878534847	1.2757142857142856	7.0	8.93	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G181607	9	84	5.658833142752386	3.3411668572476136	3.509412509254912	1.2757142857142856	7.0	8.93	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G104730	25	492	5.430308407549692	19.569691592450308	3.3673830258233526	1.40875	8.0	11.27	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G111566	11	158	4.715424244700917	6.284575755299083	2.9230782626091796	1.7719999999999998	10.0	17.72	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G140339	12	190	4.442598775273255	7.557401224726745	2.7535156091160498	1.7719999999999998	10.0	17.72	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G132811	30	646	4.304835835929065	25.695164164070935	2.6678951221533858	1.7238461538461538	13.0	22.41	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G165972	19	372	4.203403917903424	14.796596082096576	2.6048545812339263	1.7238461538461538	13.0	22.41	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G040300	29	625	4.140127550240969	24.85987244975903	2.5655279420210957	1.7238461538461538	13.0	22.41	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G026807	30	657	3.8673020808133067	26.132697919186693	2.395965288527966	1.8493333333333333	15.0	27.74	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G162451	32	711	3.7194091011541275	28.280590898845873	2.3040489212011797	1.8493333333333333	15.0	27.74	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
AC213521.3_FG005	14	262	3.578741469061015	10.421258530938985	2.2166231504022123	1.5754545454545452	22.0	34.66	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G070259	13	240	3.453808979292532	9.546191020707468	2.1389768642358686	1.5754545454545452	22.0	34.66	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
GRMZM2G115499	19	392	3.4078879995111357	15.592112000488864	2.110436701914981	1.5754545454545452	22.0	34.66	0.012205801599253519	1.6089950458266233	ZmSAM	ZmIonome	Al27	100000	5	342	256	0.84	100	locality	strongest
