gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G301663	28	1690	6.1965677473269025	21.803432252673097	3.8920660926539714	2.94	1.0	2.94	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G368411	10	355	5.419989083018374	4.580010916981626	3.4032551900804147	2.447142857142857	2.0	4.894285714285714	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G327059	12	572	4.620376776018337	7.379623223981663	2.8999459550248323	1.5725714285714285	5.0	7.862857142857143	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G083538	6	124	4.400221538857122	1.599778461142878	2.761371094384166	1.5725714285714285	5.0	7.862857142857143	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G455749	18	1055	4.388981641082772	13.611018358917228	2.754296235353875	1.5725714285714285	5.0	7.862857142857143	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G433076	8	286	4.310188388009168	3.6898116119908315	2.7047004855325625	1.2539285714285715	8.0	10.031428571428572	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G566786	11	536	4.084828587317882	6.915171412682118	2.562849656192833	1.2539285714285715	8.0	10.031428571428572	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G093032	10	459	4.078239405930798	5.921760594069202	2.5587021514401633	1.2539285714285715	8.0	10.031428571428572	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G179792	9	400	3.8394243188939416	5.160575681106058	2.408382005384374	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G002128	10	482	3.7815063042672	6.2184936957328	2.3719259986639543	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G121151	24	1570	3.7447404516587213	20.25525954834128	2.348784042255148	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G142664	7	257	3.6843301248893576	3.3156698751106424	2.310759270638239	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
AC190885.4_FG006	8	335	3.6780178670736765	4.3219821329263235	2.306786073096291	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G423538	17	1036	3.6341089859353097	13.36589101406469	2.2791479975133737	0.9142857142857144	14.0	12.8	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G078174	24	1590	3.4867116676034193	20.51328833239658	2.1863699963627927	1.0836190476190477	15.0	16.254285714285714	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G026807	13	766	3.1174975706818984	9.882502429318102	1.953971291307219	0.8959006211180124	23.0	20.605714285714285	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G177878	5	146	3.1163898763962887	1.8836101236037113	1.9532740624643348	0.8959006211180124	23.0	20.605714285714285	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G169261	7	303	3.090863921562161	3.909136078437839	1.9372069650858204	0.8959006211180124	23.0	20.605714285714285	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G333274	5	151	3.0518826803824632	1.948117319617537	1.9126705509912458	0.8959006211180124	23.0	20.605714285714285	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
GRMZM2G337819	6	231	3.0197675441612515	2.9802324558387485	1.8924559488600619	0.8959006211180124	23.0	20.605714285714285	0.013204259073059527	1.5887097857676544	ZmPAN	ZmIonome	Al27	100000	1	342	256	0.16285714285714287	350	locality	strongest
