gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G154595	11	785	4.468606175269162	6.531393824730838	5.620811223134511	0.2733333333333333	1.0	0.2733333333333333	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G303768	4	169	2.593878272128011	1.4061217278719893	3.2577709534710295	1.35	2.0	2.7	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G406974	4	179	2.510675803023159	1.4893241969768407	3.1528966489382113	1.1755555555555557	3.0	3.526666666666667	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G097040	7	561	2.332341483217834	4.667658516782166	2.9281113995924564	0.8573333333333334	5.0	4.286666666666667	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM5G847982	3	87	2.2761385187877927	0.7238614812122075	2.8572691893708417	0.8573333333333334	5.0	4.286666666666667	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G082487	3	127	1.9433286423683866	1.0566713576316134	2.437771971239571	1.1211111111111112	6.0	6.726666666666667	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G432801	7	632	1.7416039525733895	5.2583960474266105	2.1835038374094524	0.8720000000000001	10.0	8.72	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM5G809195	2	34	1.7171116050435051	0.28288839495649487	2.152631942125483	0.8720000000000001	10.0	8.72	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G061728	3	161	1.6604402474118918	1.3395597525881082	2.0811993358279914	0.8720000000000001	10.0	8.72	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G163671	2	45	1.6255888890281684	0.3744111109718315	2.0372702071393833	0.8720000000000001	10.0	8.72	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
GRMZM2G121151	2	52	1.5673471606547724	0.43265283934522747	1.963858193966411	1.009090909090909	11.0	11.1	0.009312030527461736	0.7933541917201985	ZmRoot	ZmIonome	Al27	10000	2	342	312	0.47333333333333333	150	locality	strongest
