gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G025648	26	724	6.303742497716719	19.69625750228328	4.799140675750536	1.89	1.0	1.89	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G068557	22	598	5.731544217727343	16.268455782272657	4.362601165147673	1.565	2.0	3.13	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G478568	24	710	4.684609355495677	19.315390644504323	3.5638772815313633	2.09	3.0	6.27	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G423538	18	493	4.5880456510695335	13.411954348930466	3.490207237865781	1.6179999999999999	5.0	8.09	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G132811	22	646	4.42571499105663	17.57428500894337	3.3663624984527436	1.6179999999999999	5.0	8.09	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G004583	15	398	4.172499328855324	10.827500671144676	3.1731800910250416	1.4614285714285715	7.0	10.23	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G015886	13	326	4.1312431688613955	8.868756831138604	3.14170508572891	1.4614285714285715	7.0	10.23	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G064031	6	77	3.9052322822157284	2.0947677177842716	2.9692776505240186	1.6475	8.0	13.18	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G083551	9	205	3.423021011093822	5.576978988906178	2.601390714011994	1.4590909090909092	11.0	16.05	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G178775	24	760	3.324370577713683	20.675629422286317	2.5261286703908112	1.4590909090909092	11.0	16.05	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G034302	12	320	3.2944718221952343	8.705528177804766	2.503318416396513	1.4590909090909092	11.0	16.05	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G338465	7	141	3.164126646654775	3.835873353345225	2.4038759309333746	1.417857142857143	14.0	19.85	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G026614	17	514	3.016745364401096	13.983254635598904	2.291436318517486	1.417857142857143	14.0	19.85	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G163912	5	73	3.0140513844382877	1.985948615561712	2.2893810367459992	1.417857142857143	14.0	19.85	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G165972	13	372	2.8798234933019593	10.12017650669804	2.186976363479601	1.295263157894737	19.0	24.61	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
AC213521.3_FG005	10	262	2.872348804422348	7.127651195577652	2.181273799981027	1.295263157894737	19.0	24.61	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
GRMZM2G181607	5	84	2.7147988533262493	2.2852011466737507	2.061076342295078	1.295263157894737	19.0	24.61	0.013223602189509985	1.3107594297688383	ZmSAM	ZmIonome	Al27	100000	2	342	256	0.88	100	locality	strongest
